Unnamed: 0,Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
627,Solteiro,1ª fase - Entrada geral,3,Enfermagem,Diurno,Ensino médio,106.0,Portugal,Ensino Básico 3º Ciclo (9º/10º/11º Ano) ou Equiv.,Ensino básico 1º ciclo (4º/5º ano) ou equiv.,Trabalhadores Não Qualificados,"Trabalhadores Qualificados da Indústria, Construção e Artesãos",109.5,sim,0,não,sim,Feminino,não,19,não,0,7,8,7,13.025,0,0,8,9,8,13.811111111111112,0,13.9,-0.3,0.79,Graduate
628,Solteiro,2ª fase - Entrada geral,2,Jornalismo e Comunicação,Diurno,Ensino médio,125.0,Portugal,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Ensino Básico 2.º Ciclo (6.º/7.º/8.º Ano) ou Equiv.,"Trabalhadores de Serviços Pessoais, Segurança e Proteção e Vendedores","Agricultores e Trabalhadores Qualificados da Agricultura, Pesca e Silvicultura",115.9,sim,0,não,sim,Feminino,não,18,não,0,6,6,6,13.0,0,0,6,6,6,14.166666666666666,0,12.4,0.5,1.79,Graduate
629,Solteiro,1ª fase - Entrada geral,1,Jornalismo e Comunicação,Diurno,Ensino médio,134.0,Portugal,Ensino Básico 3º Ciclo (9º/10º/11º Ano) ou Equiv.,Ensino básico 1º ciclo (4º/5º ano) ou equiv.,Trabalhadores Não Qualificados,Trabalhadores Não Qualificados,131.6,sim,1,não,sim,Feminino,não,19,não,0,6,10,5,11.8,0,0,6,10,5,12.0,0,10.8,1.4,1.74,Graduate
630,Solteiro,Maiores de 23 anos,1,Enfermagem,Diurno,Ensino médio,133.1,Portugal,Ensino Básico 3º Ciclo (9º/10º/11º Ano) ou Equiv.,Ensino básico 1º ciclo (4º/5º ano) ou equiv.,Trabalhadores Não Qualificados,Trabalhadores Não Qualificados,120.0,não,0,não,sim,Feminino,sim,25,não,0,8,8,7,12.042857142857144,0,0,8,8,7,12.042857142857144,0,12.7,3.7,-1.7,Graduate
631,Solteiro,1ª fase - Entrada geral,2,Educação básica (pedagogia),Diurno,Ensino médio,117.0,Portugal,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Ensino Básico 2.º Ciclo (6.º/7.º/8.º Ano) ou Equiv.,Pessoal Administrativo,Trabalhadores Não Qualificados,109.7,sim,0,não,sim,Feminino,não,19,não,0,6,9,5,12.2,0,0,6,10,4,13.0,0,9.4,-0.8,-3.12,Enrolled
632,Solteiro,1ª fase - Entrada geral,1,Enfermagem,Diurno,Ensino médio,136.0,Portugal,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Ensino Básico 3º Ciclo (9º/10º/11º Ano) ou Equiv.,"Trabalhadores de Serviços Pessoais, Segurança e Proteção e Vendedores","Trabalhadores Qualificados da Indústria, Construção e Artesãos",136.4,não,0,não,sim,Feminino,sim,19,não,0,7,8,7,12.8375,0,0,8,8,8,15.5,0,13.9,-0.3,0.79,Graduate
633,Solteiro,Maiores de 23 anos,1,odontologia,Diurno,Ensino médio,120.0,Portugal,Ensino Básico 2.º Ciclo (6.º/7.º/8.º Ano) ou Equiv.,Ensino Básico 2.º Ciclo (6.º/7.º/8.º Ano) ou Equiv.,191,"Trabalhadores não qualificados na indústria extrativa, construção, manufatura e transporte",120.0,não,0,sim,sim,Feminino,sim,24,não,0,7,13,7,11.0,0,0,8,13,7,11.7,0,12.7,3.7,-1.7,Graduate
634,Solteiro,1ª fase - Entrada geral,1,Gestão de Publicidade e Marketing,Diurno,Ensino médio,135.0,Portugal,Ensino básico 1º ciclo (4º/5º ano) ou equiv.,Ensino básico 1º ciclo (4º/5º ano) ou equiv.,Trabalhadores Não Qualificados,"Trabalhadores Qualificados da Indústria, Construção e Artesãos",132.6,sim,0,não,sim,Feminino,sim,18,não,0,6,7,6,13.5,0,0,6,9,5,14.0,0,8.9,1.4,3.51,Graduate
635,Solteiro,2ª fase - Entrada geral,5,Serviço Social,Diurno,Ensino médio,122.0,Portugal,Ensino básico 1º ciclo (4º/5º ano) ou equiv.,Ensino básico 1º ciclo (4º/5º ano) ou equiv.,"Trabalhadores Qualificados da Indústria, Construção e Artesãos","Trabalhadores de Serviços Pessoais, Segurança e Proteção e Vendedores",112.9,sim,0,não,sim,Feminino,sim,19,não,0,6,8,6,12.125,0,0,6,7,6,12.714285714285714,0,16.2,0.3,-0.92,Graduate
636,Solteiro,1ª fase - Entrada geral,5,Enfermagem,Diurno,Ensino médio,147.0,Portugal,Ensino básico 1º ciclo (4º/5º ano) ou equiv.,Ensino básico 1º ciclo (4º/5º ano) ou equiv.,Trabalhadores Não Qualificados,Trabalhadores Não Qualificados,134.3,não,0,não,sim,Feminino,sim,18,não,0,8,12,7,12.62857142857143,0,0,8,12,7,12.62857142857143,0,12.7,3.7,-1.7,Graduate
637,Solteiro,Maiores de 23 anos,1,administração (atendimento noturno),Noturno,Ensino médio,120.0,Portugal,Ensino Básico 2.º Ciclo (6.º/7.º/8.º Ano) ou Equiv.,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Trabalhadores Não Qualificados,Pessoal Administrativo,123.2,não,0,não,sim,Feminino,não,27,não,0,5,9,3,10.666666666666666,0,0,5,7,4,11.4,0,10.8,1.4,1.74,Enrolled
638,Solteiro,2ª fase - Entrada geral,3,Serviço Social,Diurno,Ensino médio,121.0,Portugal,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Pessoal Administrativo,"Trabalhadores de Serviços Pessoais, Segurança e Proteção e Vendedores",117.2,não,0,não,sim,Feminino,não,19,não,0,6,11,5,11.2,0,0,6,13,5,11.6,0,15.5,2.8,-4.06,Graduate
639,Solteiro,3ª fase - Entrada geral,1,Jornalismo e Comunicação,Diurno,Ensino médio,135.0,Portugal,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Técnicos e Profissões de Nível Intermediário,Técnicos e Profissões de Nível Intermediário,129.8,não,0,não,sim,Feminino,sim,18,não,0,6,6,6,12.666666666666666,0,0,6,6,6,11.833333333333334,0,12.7,3.7,-1.7,Dropout
640,Casado,Maiores de 23 anos,1,Gestão de Publicidade e Marketing,Diurno,Ensino médio,130.0,Portugal,Ensino básico 1º ciclo (4º/5º ano) ou equiv.,Ensino básico 1º ciclo (4º/5º ano) ou equiv.,Trabalhadores Não Qualificados,Estudante,158.0,não,0,sim,não,Feminino,não,34,não,0,6,7,4,13.5,0,0,6,6,0,0.0,6,12.7,3.7,-1.7,Dropout
641,Solteiro,1ª fase - Entrada geral,6,administração,Diurno,Ensino médio,128.0,Portugal,Ensino básico 1º ciclo (4º/5º ano) ou equiv.,Ensino básico 1º ciclo (4º/5º ano) ou equiv.,Trabalhadores Não Qualificados,Trabalhadores Não Qualificados,116.5,não,0,não,sim,Feminino,não,18,não,0,5,9,3,11.666666666666666,0,0,5,15,2,11.0,0,7.6,2.6,0.32,Enrolled
642,Solteiro,1ª fase - Entrada geral,1,administração,Diurno,Ensino médio,129.0,Portugal,Ensino básico 1º ciclo (4º/5º ano) ou equiv.,Ensino Básico 2.º Ciclo (6.º/7.º/8.º Ano) ou Equiv.,Pessoal Administrativo,Trabalhadores Não Qualificados,121.0,sim,0,não,sim,Feminino,não,18,não,0,5,8,2,10.5,0,0,5,7,3,12.333333333333334,0,7.6,2.6,0.32,Enrolled
643,Solteiro,1ª fase - Entrada geral,3,Enfermagem,Diurno,Ensino médio,143.0,Portugal,Ensino básico 1º ciclo (4º/5º ano) ou equiv.,Ensino Básico 2.º Ciclo (6.º/7.º/8.º Ano) ou Equiv.,"Trabalhadores Qualificados da Indústria, Construção e Artesãos","Trabalhadores Qualificados da Indústria, Construção e Artesãos",133.8,sim,0,não,sim,Feminino,não,18,não,0,8,8,8,14.26875,0,0,8,8,8,14.26875,0,9.4,-0.8,-3.12,Enrolled
644,Solteiro,1ª fase - Entrada geral,2,Jornalismo e Comunicação,Diurno,Ensino médio,108.0,Portugal,Ensino Básico 2.º Ciclo (6.º/7.º/8.º Ano) ou Equiv.,Ensino Básico 2.º Ciclo (6.º/7.º/8.º Ano) ou Equiv.,"Trabalhadores Qualificados da Indústria, Construção e Artesãos","Trabalhadores Qualificados da Indústria, Construção e Artesãos",115.0,sim,0,sim,não,Feminino,não,20,não,0,6,0,0,0.0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,Dropout
645,Solteiro,1ª fase - Entrada geral,1,administração,Diurno,Ensino médio,130.0,Portugal,Ensino Básico 3º Ciclo (9º/10º/11º Ano) ou Equiv.,Ensino básico 1º ciclo (4º/5º ano) ou equiv.,Trabalhadores Não Qualificados,Trabalhadores Não Qualificados,131.8,sim,0,não,sim,Feminino,sim,19,não,0,5,8,2,10.5,0,0,5,11,3,13.333333333333334,0,7.6,2.6,0.32,Enrolled
646,Solteiro,1ª fase - Entrada geral,1,Serviço Social,Diurno,Ensino médio,135.0,Portugal,Ensino básico 1º ciclo (4º/5º ano) ou equiv.,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Técnicos e Profissões de Nível Intermediário,"Trabalhadores de Serviços Pessoais, Segurança e Proteção e Vendedores",121.0,não,0,não,sim,Feminino,não,21,não,0,6,11,5,11.2,0,0,6,15,1,10.0,0,7.6,2.6,0.32,Enrolled
647,Casado,Maiores de 23 anos,1,administração (atendimento noturno),Noturno,Ensino superior — licenciatura,140.0,Portugal,Ensino Básico 3º Ciclo (9º/10º/11º Ano) ou Equiv.,Ensino Básico 3º Ciclo (9º/10º/11º Ano) ou Equiv.,Trabalhadores Não Qualificados,"Trabalhadores Qualificados da Indústria, Construção e Artesãos",152.4,não,0,não,sim,Feminino,não,26,não,0,5,5,5,12.0,0,0,5,6,5,14.833333333333334,0,10.8,1.4,1.74,Graduate
648,Solteiro,Mudança de curso,2,odontologia,Diurno,Ensino médio,120.0,Portugal,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Ensino Básico 3º Ciclo (9º/10º/11º Ano) ou Equiv.,Pessoal Administrativo,Técnicos e Profissões de Nível Intermediário,110.2,não,0,não,sim,Feminino,não,27,não,0,7,9,7,12.228571428571428,0,1,8,10,8,13.2125,0,10.8,1.4,1.74,Graduate
649,Solteiro,1ª fase - Entrada geral,1,Gestão de Publicidade e Marketing,Diurno,Ensino médio,117.0,Portugal,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Ensino Básico 2.º Ciclo (6.º/7.º/8.º Ano) ou Equiv.,"Trabalhadores de Serviços Pessoais, Segurança e Proteção e Vendedores","Representantes do Poder Legislativo e dos Órgãos Executivos, Diretores, Directores e Gerentes Executivos",113.5,sim,0,não,sim,Feminino,não,20,não,0,5,6,4,11.5,0,0,5,5,4,10.75,0,9.4,-0.8,-3.12,Graduate
650,Solteiro,2ª fase - Entrada geral,1,Serviço Social,Diurno,Ensino médio,151.0,Portugal,Ensino Básico 3º Ciclo (9º/10º/11º Ano) ou Equiv.,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,"Trabalhadores de Serviços Pessoais, Segurança e Proteção e Vendedores",Estudante,144.4,sim,0,não,sim,Feminino,não,18,não,0,6,8,6,15.375,0,0,6,7,6,16.428571428571427,0,16.2,0.3,-0.92,Graduate
651,Solteiro,Titulares de diploma de licenciatura/tecnologo,1,Medicina Veterinária,Diurno,Curso técnico superior profissional,140.0,Portugal,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,"Trabalhadores de Serviços Pessoais, Segurança e Proteção e Vendedores","Trabalhadores de Serviços Pessoais, Segurança e Proteção e Vendedores",143.3,sim,0,não,não,Feminino,não,23,não,7,12,19,9,13.666666666666666,0,4,9,15,6,13.5,0,8.9,1.4,3.51,Enrolled
652,Solteiro,Maiores de 23 anos,1,Enfermagem,Diurno,Ensino básico 3.º ciclo (9.º/10.º/11.º ano) ou equivalente,133.1,Portugal,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Ensino Superior - Doutorado,Pessoal Administrativo,Técnicos e Profissões de Nível Intermediário,100.0,não,0,não,sim,Feminino,não,24,não,0,8,11,7,12.614285714285714,0,0,8,11,7,12.614285714285714,0,12.7,3.7,-1.7,Graduate
653,Solteiro,Titulares de diploma de especialização tecnológica,1,Serviço Social,Diurno,Curso de especialização tecnológica,130.0,Portugal,Ensino Básico 2.º Ciclo (6.º/7.º/8.º Ano) ou Equiv.,Ensino Básico 2.º Ciclo (6.º/7.º/8.º Ano) ou Equiv.,"Agricultores e Trabalhadores Qualificados da Agricultura, Pesca e Silvicultura",Trabalhadores Não Qualificados,126.3,sim,0,não,sim,Feminino,sim,19,não,3,6,7,5,12.2,0,2,6,6,6,11.5,0,13.9,-0.3,0.79,Graduate
654,Solteiro,1ª fase - Entrada geral,1,Jornalismo e Comunicação,Diurno,Ensino médio,125.0,Portugal,Ensino Básico 3º Ciclo (9º/10º/11º Ano) ou Equiv.,Ensino Básico 2.º Ciclo (6.º/7.º/8.º Ano) ou Equiv.,Técnicos e Profissões de Nível Intermediário,"Trabalhadores de Serviços Pessoais, Segurança e Proteção e Vendedores",115.9,não,0,não,sim,Feminino,não,19,não,0,6,13,4,11.75,0,0,6,10,4,11.0,0,10.8,1.4,1.74,Graduate
655,Solteiro,1ª fase - Entrada geral,4,Serviço Social,Diurno,Ensino médio,125.0,Portugal,Ensino Básico 3º Ciclo (9º/10º/11º Ano) ou Equiv.,Ensino Básico 2.º Ciclo (6.º/7.º/8.º Ano) ou Equiv.,Trabalhadores Não Qualificados,"Agricultores e Trabalhadores Qualificados da Agricultura, Pesca e Silvicultura",114.9,sim,0,sim,sim,Feminino,sim,19,não,0,6,9,5,11.4,0,0,6,9,3,10.0,0,8.9,1.4,3.51,Enrolled
656,Solteiro,1ª fase - Entrada geral,1,Serviço Social,Diurno,Ensino médio,135.0,Portugal,Ensino básico 1º ciclo (4º/5º ano) ou equiv.,Ensino Básico 3º Ciclo (9º/10º/11º Ano) ou Equiv.,"Trabalhadores de Serviços Pessoais, Segurança e Proteção e Vendedores",Profissões das Forças Armadas,121.0,não,0,sim,sim,Feminino,não,18,não,0,6,10,5,10.6,0,0,6,14,2,10.0,0,7.6,2.6,0.32,Enrolled
657,Solteiro,Mudança de instituição/curso,1,Serviço Social (noturno),Noturno,Ensino médio,121.0,Portugal,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Ensino Básico 2.º Ciclo (6.º/7.º/8.º Ano) ou Equiv.,"Trabalhadores de Serviços Pessoais, Segurança e Proteção e Vendedores","Trabalhadores Qualificados da Indústria, Construção e Artesãos",112.3,não,0,não,sim,Feminino,não,22,não,14,16,16,13,10.923076923076923,0,13,13,13,11,11.454545454545457,0,16.2,0.3,-0.92,Graduate
658,Solteiro,Mudança de curso,1,Design de Comunicação,Diurno,Ensino médio,141.0,Portugal,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Ensino Básico 3º Ciclo (9º/10º/11º Ano) ou Equiv.,"Trabalhadores de Serviços Pessoais, Segurança e Proteção e Vendedores",Profissões das Forças Armadas,127.0,não,0,não,sim,Feminino,não,20,não,0,6,6,5,12.4,0,0,6,9,5,12.4,0,12.7,3.7,-1.7,Graduate
659,Solteiro,Maiores de 23 anos,1,Agronomia,Diurno,Ensino médio,130.0,Portugal,Ensino Básico 3º Ciclo (9º/10º/11º Ano) ou Equiv.,Ensino Básico 3º Ciclo (9º/10º/11º Ano) ou Equiv.,Trabalhadores Não Qualificados,Trabalhadores Não Qualificados,120.0,não,0,não,sim,Feminino,não,25,não,0,6,6,0,0.0,0,0,6,6,0,0.0,0,11.1,0.6,2.02,Dropout
660,Solteiro,Titulares de diploma de especialização tecnológica,1,Agronomia,Diurno,Curso de especialização tecnológica,180.0,Portugal,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Ensino Superior - Bacharelado,Pessoal Administrativo,Especialistas em Atividades Intelectuais e Científicas,180.0,não,0,não,sim,Feminino,não,21,não,0,6,6,6,15.833333333333334,0,0,6,8,6,15.5,0,15.5,2.8,-4.06,Graduate
661,Solteiro,1ª fase - Entrada geral,1,Enfermagem,Diurno,Ensino médio,117.0,Portugal,Ensino Básico 3º Ciclo (9º/10º/11º Ano) ou Equiv.,Ensino Básico 3º Ciclo (9º/10º/11º Ano) ou Equiv.,Assistentes de preparação de refeições,"Trabalhadores não qualificados na indústria extrativa, construção, manufatura e transporte",117.4,sim,0,não,sim,Feminino,não,19,não,0,7,12,5,11.8,0,0,7,9,6,11.708333333333334,0,11.1,0.6,2.02,Enrolled
662,Solteiro,2ª fase - Entrada geral,4,Jornalismo e Comunicação,Diurno,Ensino médio,127.0,Portugal,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Ensino Básico 3º Ciclo (9º/10º/11º Ano) ou Equiv.,Pessoal Administrativo,"Representantes do Poder Legislativo e dos Órgãos Executivos, Diretores, Directores e Gerentes Executivos",115.8,sim,0,não,sim,Feminino,não,18,não,0,6,7,6,12.571428571428571,0,0,6,6,6,13.666666666666666,0,13.9,-0.3,0.79,Graduate
663,Solteiro,1ª fase - Entrada geral,3,Gestão de Publicidade e Marketing,Diurno,Ensino médio,126.0,Portugal,Ensino básico 1º ciclo (4º/5º ano) ou equiv.,Ensino básico 1º ciclo (4º/5º ano) ou equiv.,Estudante,Estudante,136.5,sim,0,não,sim,Feminino,não,18,não,0,5,7,3,12.0,0,0,5,7,4,13.25,1,7.6,2.6,0.32,Graduate
664,Solteiro,2ª fase - Entrada geral,3,Enfermagem,Diurno,Ensino médio,143.0,Portugal,Ensino Superior - Bacharelado,Ensino Superior - Bacharelado,Trabalhadores Não Qualificados,"Trabalhadores Qualificados da Indústria, Construção e Artesãos",129.0,sim,0,não,sim,Masculino,não,19,não,0,7,8,7,13.3625,0,0,8,9,8,14.444444444444445,0,13.9,-0.3,0.79,Graduate
665,Solteiro,1ª fase - Entrada geral,1,Medicina Veterinária,Diurno,Ensino médio,144.0,Holanda,Ensino Superior - Bacharelado,Ensino Superior - Bacharelado,"Agricultores e Trabalhadores Qualificados da Agricultura, Pesca e Silvicultura","Agricultores e Trabalhadores Qualificados da Agricultura, Pesca e Silvicultura",137.6,sim,0,não,sim,Feminino,sim,19,sim,0,5,6,5,15.4,0,0,5,5,5,16.0,0,10.8,1.4,1.74,Graduate
666,Solteiro,2ª fase - Entrada geral,2,Jornalismo e Comunicação,Diurno,Ensino médio,126.0,Portugal,Ensino básico 1º ciclo (4º/5º ano) ou equiv.,Ensino Básico 2.º Ciclo (6.º/7.º/8.º Ano) ou Equiv.,"Trabalhadores de Serviços Pessoais, Segurança e Proteção e Vendedores","Trabalhadores de Serviços Pessoais, Segurança e Proteção e Vendedores",129.5,sim,0,sim,não,Feminino,não,18,não,0,6,9,5,12.2,0,0,6,9,4,11.75,0,10.8,1.4,1.74,Dropout
667,Solteiro,Mudança de instituição/curso,1,Serviço Social,Diurno,Curso de especialização tecnológica,140.0,Portugal,Ensino Básico 2.º Ciclo (6.º/7.º/8.º Ano) ou Equiv.,Ensino Básico 2.º Ciclo (6.º/7.º/8.º Ano) ou Equiv.,"Trabalhadores de Serviços Pessoais, Segurança e Proteção e Vendedores","Trabalhadores Qualificados da Indústria, Construção e Artesãos",129.1,sim,0,não,sim,Feminino,sim,20,não,6,11,11,11,12.818181818181818,0,6,11,11,11,13.545454545454543,0,12.4,0.5,1.79,Graduate
668,Solteiro,2ª fase - Entrada geral,5,Enfermagem,Diurno,Ensino médio,148.0,Portugal,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Ensino Básico 3º Ciclo (9º/10º/11º Ano) ou Equiv.,Pessoal Administrativo,Instaladores e Operadores de Máquinas e Trabalhadores de Montagem,130.2,sim,0,não,sim,Feminino,não,19,não,0,7,0,0,0.0,0,0,8,0,0,0.0,0,12.4,0.5,1.79,Dropout
669,Solteiro,Transferência,1,Enfermagem,Diurno,Ensino médio,100.0,Portugal,Ensino Básico 3º Ciclo (9º/10º/11º Ano) ou Equiv.,Ensino básico 1º ciclo (4º/5º ano) ou equiv.,"Trabalhadores de Serviços Pessoais, Segurança e Proteção e Vendedores","Trabalhadores Qualificados da Indústria, Construção e Artesãos",134.3,sim,0,não,sim,Feminino,não,28,não,12,17,21,17,13.394736842105264,0,11,17,19,17,13.554736842105264,0,16.2,0.3,-0.92,Graduate
670,Solteiro,1ª fase - Entrada geral,1,Serviço Social,Diurno,Ensino médio,151.0,Portugal,Ensino básico 1º ciclo (4º/5º ano) ou equiv.,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Trabalhadores Não Qualificados,Trabalhadores Não Qualificados,138.4,sim,0,não,sim,Feminino,sim,20,não,0,6,8,6,14.25,0,0,6,8,6,11.0,0,12.7,3.7,-1.7,Graduate
671,Solteiro,Transferência,1,Serviço Social (noturno),Noturno,Ensino médio,120.0,Portugal,Ensino básico 1º ciclo (4º/5º ano) ou equiv.,Ensino Básico 2.º Ciclo (6.º/7.º/8.º Ano) ou Equiv.,Outra Situação,"Trabalhadores Qualificados da Indústria, Construção e Artesãos",120.0,sim,0,não,sim,Feminino,não,30,não,9,11,19,9,13.444444444444445,1,5,7,7,7,14.714285714285714,0,7.6,2.6,0.32,Dropout
672,Solteiro,1ª fase - Entrada geral,4,Enfermagem,Diurno,Ensino médio,135.0,Portugal,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Ensino Básico 3º Ciclo (9º/10º/11º Ano) ou Equiv.,Trabalhadores Não Qualificados,"Trabalhadores Qualificados da Indústria, Construção e Artesãos",123.5,sim,0,não,sim,Feminino,sim,19,não,0,7,8,7,12.285714285714286,0,0,8,10,8,11.7375,0,12.4,0.5,1.79,Graduate
673,Solteiro,1ª fase - Entrada geral,2,Design de Comunicação,Diurno,Ensino médio,121.0,Portugal,Ensino Básico 3º Ciclo (9º/10º/11º Ano) ou Equiv.,Ensino Básico 3º Ciclo (9º/10º/11º Ano) ou Equiv.,Técnicos e Profissões de Nível Intermediário,Técnicos e Profissões de Nível Intermediário,116.1,sim,0,não,sim,Feminino,não,22,não,0,6,7,6,11.666666666666666,0,0,6,7,5,13.2,0,12.7,3.7,-1.7,Graduate
674,Solteiro,1ª fase - Entrada geral,1,Turismo,Diurno,Ensino médio,116.0,Portugal,Ensino Básico 2.º Ciclo (6.º/7.º/8.º Ano) ou Equiv.,Ensino Básico 2.º Ciclo (6.º/7.º/8.º Ano) ou Equiv.,"Trabalhadores de Serviços Pessoais, Segurança e Proteção e Vendedores",Instaladores e Operadores de Máquinas e Trabalhadores de Montagem,110.8,sim,0,não,sim,Feminino,não,18,não,0,6,8,6,12.166666666666666,0,0,6,6,6,13.5,0,11.1,0.6,2.02,Graduate
675,Solteiro,2ª fase - Entrada geral,1,Educação básica (pedagogia),Diurno,Ensino médio,147.0,Portugal,Ensino básico 1º ciclo (4º/5º ano) ou equiv.,Ensino básico 1º ciclo (4º/5º ano) ou equiv.,Trabalhadores Não Qualificados,Trabalhadores Não Qualificados,142.8,sim,0,não,sim,Feminino,não,23,não,0,6,11,2,10.0,0,0,6,15,2,11.0,0,7.6,2.6,0.32,Dropout
676,Solteiro,2ª fase - Entrada geral,4,Design de Comunicação,Diurno,Ensino médio,160.0,Portugal,Ensino Secundário - 12.º Ano de Escolaridade ou Eq.,Ensino Básico 3º Ciclo (9º/10º/11º Ano) ou Equiv.,"Trabalhadores de Serviços Pessoais, Segurança e Proteção e Vendedores","Trabalhadores Qualificados da Indústria, Construção e Artesãos",155.5,sim,0,não,sim,Feminino,não,18,não,0,6,6,6,14.0,0,0,6,6,6,15.0,0,11.1,0.6,2.02,Graduate
677,Solteiro,1ª fase - Entrada geral,1,Educação básica (pedagogia),Diurno,Ensino médio,133.0,Portugal,Ensino básico 1º ciclo (4º/5º ano) ou equiv.,Ensino Básico 3º Ciclo (9º/10º/11º Ano) ou Equiv.,"Trabalhadores Qualificados da Indústria, Construção e Artesãos","Trabalhadores Qualificados da Indústria, Construção e Artesãos",126.7,sim,0,não,sim,Feminino,não,18,não,0,6,9,5,11.833333333333334,0,0,6,6,4,12.0,0,15.5,2.8,-4.06,Enrolled
678,Casado,Maiores de 23 anos,1,Jornalismo e Comunicação,Diurno,Ensino básico 3.º ciclo (9.º/10.º/11.º ano) ou equivalente,100.0,Portugal,Ensino básico 1º ciclo (4º/5º ano) ou equiv.,Ensino básico 1º ciclo (4º/5º ano) ou equiv.,Estudante,Estudante,163.5,não,0,sim,não,Masculino,não,50,não,0,6,7,1,15.0,0,0,5,12,0,0.0,0,10.8,1.4,1.74,Dropout
